0,6,-8.66026,-5,1,120,0,-8.44375,-5.125,2.65693,285,-6.62411,-2.2389,130,18,18,18.6028,18.6028,1
0,6,-8.66026,-5,1,120,1,-8.4244,-5.09148,2.63406,286,-7.46267,-5.07603,160,135,135,187.181,187.181,0
0,6,-8.66026,-5,1,120,2,-8.4631,-5.15851,1.90654,287,-9.1681,-1.44983,128,14,14,16.4833,16.4833,0
0,6,-8.66026,-5,1,120,3,-8.40505,-5.05797,1.95497,288,-8.98003,-0.960867,120,2,2,11.9219,11.9219,1
0,6,-8.66026,-5,1,120,4,-8.48245,-5.19203,1.23954,289,-7.92958,-8.03083,136,110,110,24.2144,24.2144,1
0,6,-8.66026,-5,1,120,5,-8.3857,-5.02445,2.16844,290,-6.84992,-5.76548,157,36,36,79.5699,79.5699,1
0,6,-8.66026,-5,1,120,6,-8.5018,-5.22554,0.314198,291,-9.75483,-5.49183,160,50,50,187.181,187.181,1
0,6,-8.66026,-5,1,120,7,-8.36635,-4.99094,0.0615816,292,-12.4286,-7.01377,117,15,15,10.4131,10.4131,1
0,6,-8.66026,-5,1,120,8,-8.52115,-5.25906,0.217899,293,-10.9212,-6.01649,147,76,76,45.1096,45.1096,0
0,6,-8.66026,-5,1,120,9,-8.347,-4.95742,0.537695,294,-11.4605,-4.91353,142,28,28,32.4943,32.4943,1
0,6,-8.66026,-5,1,120,10,-8.5405,-5.29257,2.12518,295,-5.77224,-6.77914,132,116,116,19.1897,19.1897,1
0,6,-8.66026,-5,1,120,11,-8.32765,-4.92391,2.27243,296,-7.40582,-5.25578,160,22,22,172.109,172.109,1
0,6,-8.66026,-5,1,120,12,-8.55985,-5.32609,0.372417,297,-10.1137,-7.26828,144,69,69,36.1428,36.1428,0
0,6,-8.66026,-5,1,120,13,-8.3083,-4.89039,0.508026,298,-9.05242,-6.13411,160,45,45,187.181,187.181,1
0,6,-8.66026,-5,1,120,14,-8.5792,-5.3596,1.96117,299,-8.78731,-3.80674,160,20,20,187.181,187.181,0
0,6,-8.66026,-5,2,240,0,-8.87676,-5.125,1.19015,300,-9.14258,-6.97173,156,116,116,73.9493,73.9493,0
0,6,-8.66026,-5,2,240,1,-8.85741,-5.15851,0.433155,301,-7.96845,-6.41954,160,77,77,123.794,123.794,1
0,6,-8.66026,-5,2,240,2,-8.89611,-5.09148,2.67912,302,-9.65076,-3.95143,160,90,90,144.31,144.31,1
0,6,-8.66026,-5,2,240,3,-8.83806,-5.19203,0.256746,303,-6.88038,-7.13003,142,141,141,33.3256,33.3256,1
0,6,-8.66026,-5,2,240,4,-8.91546,-5.05797,2.93192,304,-10.2508,-3.85511,157,151,151,80.1002,80.1002,0
0,6,-8.66026,-5,2,240,5,-8.81871,-5.22554,2.76783,305,-10.5273,-4.96761,158,20,20,89.0324,89.0324,0
0,6,-8.66026,-5,2,240,6,-8.93481,-5.02445,0.127858,306,-5.71068,-6.37144,134,118,118,21.5363,21.5363,0
0,6,-8.66026,-5,2,240,7,-8.79936,-5.25906,1.56008,307,-9.24393,-6.04848,160,117,117,187.181,187.181,1
0,6,-8.66026,-5,2,240,8,-8.95416,-4.99094,2.62687,308,-10.084,-3.07355,148,13,13,49.3075,49.3075,0
0,6,-8.66026,-5,2,240,9,-8.78001,-5.29257,2.93358,309,-10.2514,-3.97155,158,140,140,86.2952,86.2952,0
0,6,-8.66026,-5,2,240,10,-8.97351,-4.95742,1.60228,310,-10.704,-7.74793,131,110,110,18.6936,18.6936,0
0,6,-8.66026,-5,2,240,11,-8.76066,-5.32609,2.92107,311,-10.2279,-3.97523,158,36,36,88.4663,88.4663,0
0,6,-8.66026,-5,2,240,12,-8.99286,-4.92391,0.733196,312,-8.57934,-6.19727,160,105,105,187.181,187.181,1
0,6,-8.66026,-5,2,240,13,-8.74131,-5.3596,2.73254,313,-11.5002,-1.6398,115,110,110,9.68174,9.68174,1
0,6,-8.66026,-5,2,240,14,-9.01221,-4.89039,2.61033,314,-11.4653,-4.9092,142,16,16,32.34,32.34,1
1,0,0,0,0,0,0,0,0.25,0.319111,0,-1.17715,3.81276,121,83,0,0,0,1
1,0,0,0,0,0,1,-0.0387,0.25,2.43682,1,1.20692,-1.21463,159,46,0,0,0,0
1,0,0,0,0,0,2,0.0387,0.25,0.969929,2,-0.842817,0.854201,160,30,0,0,0,1
1,0,0,0,0,0,3,-0.0774,0.25,3.02558,3,0.310639,-3.0799,137,87,0,0,0,0
1,0,0,0,0,0,4,0.0774,0.25,2.3096,4,-1.40227,-1.09783,159,35,0,0,0,1
1,0,0,0,0,0,5,-0.1161,0.25,2.19209,5,-1.10824,-0.460228,160,131,0,0,0,0
1,0,0,0,0,0,6,0.1161,0.25,0.312594,6,1.47239,4.44658,111,25,0,0,0,0
1,0,0,0,0,0,7,-0.1548,0.25,2.40847,7,-1.85165,-1.63423,147,13,0,0,0,0
1,0,0,0,0,0,8,0.1548,0.25,2.08558,8,-1.10681,-0.46364,160,126,0,0,0,1
1,0,0,0,0,0,9,-0.1935,0.25,0.645522,9,1.59111,2.6195,137,67,0,0,0,0
1,0,0,0,0,0,10,0.1935,0.25,1.82989,10,-1.1942,-0.117812,160,2,0,0,0,1
1,0,0,0,0,0,11,-0.2322,0.25,2.59593,11,2.00642,-3.43705,121,24,0,0,0,1
1,0,0,0,0,0,12,0.2322,0.25,2.5572,12,-2.67387,-4.14337,107,39,0,0,0,0
1,0,0,0,0,0,13,-0.2709,0.25,2.24168,13,1.49268,-1.14975,158,117,0,0,0,0
1,0,0,0,0,0,14,0.2709,0.25,1.31706,14,-4.16614,1.40063,115,87,0,0,0,0
1,0,0,0,1,120,0,0.216506,-0.125,1.19884,15,0.371764,-1.14096,160,144,0,0,0,1
1,0,0,0,1,120,1,0.235856,-0.0914848,1.21977,16,0.838305,-3.54773,127,17,0,0,0,0
1,0,0,0,1,120,2,0.197156,-0.158515,2.4016,17,2.27293,-0.614849,151,1,0,0,0,1
1,0,0,0,1,120,3,0.255206,-0.0579697,1.98429,18,2.461,-1.6788,139,94,0,0,0,0
1,0,0,0,1,120,4,0.177806,-0.19203,2.63124,19,0.815827,0.880015,160,24,0,0,0,1
1,0,0,0,1,120,5,0.274556,-0.0244545,1.83098,20,0.963366,-0.71549,160,62,0,0,0,1
1,0,0,0,1,120,6,0.158456,-0.225546,0.166197,21,-0.958031,-1.14664,160,153,0,0,0,1
1,0,0,0,1,120,7,0.293906,0.00906071,2.11042,22,1.86463,-0.864548,156,7,0,0,0,0
1,0,0,0,1,120,8,0.139106,-0.259061,2.95905,23,1.07296,0.537363,160,119,0,0,0,1
1,0,0,0,1,120,9,0.313256,0.0425759,1.70545,24,-0.156856,1.1897,160,70,0,0,0,1
1,0,0,0,1,120,10,0.119756,-0.292576,2.97368,25,4.54565,1.3516,110,35,0,0,0,0
1,0,0,0,1,120,11,0.332606,0.0760911,0.381258,26,-2.97234,-0.397539,139,63,0,0,0,1
1,0,0,0,1,120,12,0.100406,-0.326091,0.351109,27,-3.01851,-0.869474,136,55,0,0,0,1
1,0,0,0,1,120,13,0.351956,0.109606,0.492862,28,-1.1984,0.0619378,160,13,0,0,0,0
1,0,0,0,1,120,14,0.0810563,-0.359606,0.0375697,29,-2.99996,-2.29628,124,98,0,0,0,0
1,0,0,0,2,240,0,-0.216506,-0.125,0.0840176,30,0.982566,-0.688886,160,9,0,0,0,1
1,0,0,0,2,240,1,-0.197156,-0.158515,2.96924,31,-3.10326,2.26921,123,10,0,0,0,0
1,0,0,0,2,240,2,-0.235856,-0.0914848,0.202223,32,0.732303,-0.950649,160,142,0,0,0,1
1,0,0,0,2,240,3,-0.177806,-0.19203,2.49735,33,-2.51338,-0.475187,146,134,0,0,0,1
1,0,0,0,2,240,4,-0.255206,-0.0579696,0.562352,34,0.32306,-1.1557,160,108,0,0,0,1
1,0,0,0,2,240,5,-0.158456,-0.225546,0.813012,35,1.18715,0.175141,160,28,0,0,0,1
1,0,0,0,2,240,6,-0.274556,-0.0244544,2.29918,36,-1.15766,-0.315947,160,145,0,0,0,0
1,0,0,0,2,240,7,-0.139106,-0.259061,0.424857,37,1.16438,-2.07589,148,81,0,0,0,0
1,0,0,0,2,240,8,-0.293906,0.00906076,0.634288,38,0.25373,-1.24098,160,130,0,0,0,1
1,0,0,0,2,240,9,-0.119756,-0.292576,1.66345,39,1.0756,2.30737,147,98,0,0,0,0
1,0,0,0,2,240,10,-0.313256,0.0425759,1.61901,40,0.734789,2.07856,153,114,0,0,0,0
1,0,0,0,2,240,11,-0.100406,-0.326091,1.65155,41,-2.55658,-3.88291,111,17,0,0,0,0
1,0,0,0,2,240,12,-0.332606,0.0760911,2.6475,42,-3.18437,0.160265,135,71,0,0,0,1
1,0,0,0,2,240,13,-0.0810564,-0.359606,2.56979,43,-2.16729,3.6931,117,78,0,0,0,0
1,0,0,0,2,240,14,-0.351956,0.109606,1.69386,44,1.05384,3.42967,128,43,0,0,0,1
1,1,-8.66025,5,0,0,0,-8.66025,5.25,0.316718,45,-8.36129,6.16217,160,160,160,187.181,187.181,1
1,1,-8.66025,5,0,0,1,-8.69895,5.25,2.34946,46,-12.1612,1.8341,110,110,110,8.17498,8.17498,0
1,1,-8.66025,5,0,0,2,-8.62155,5.25,2.95874,47,-7.7491,0.532055,112,112,112,8.87345,8.87345,0
1,1,-8.66025,5,0,0,3,-8.73765,5.25,2.52238,48,-7.89858,4.07272,160,160,160,187.181,187.181,0
1,1,-8.66025,5,0,0,4,-8.58285,5.25,2.69614,49,-7.79406,3.59793,159,159,159,114.463,114.463,1
1,1,-8.66025,5,0,0,5,-8.77635,5.25,0.70421,50,-6.40957,8.03606,124,124,124,14.3151,14.3151,0
1,1,-8.66025,5,0,0,6,-8.54415,5.25,2.1664,51,-10.8594,3.68096,146,146,146,41.2501,41.2501,1
1,1,-8.66025,5,0,0,7,-8.81505,5.25,0.58848,52,-6.58189,8.59628,118,118,118,11.1851,11.1851,1
1,1,-8.66025,5,0,0,8,-8.50545,5.25,2.0009,53,-4.59977,3.4583,115,115,115,9.99503,9.99503,0
1,1,-8.66025,5,0,0,9,-8.85375,5.25,1.09416,54,-6.05921,6.69295,136,136,136,24.5218,24.5218,1
1,1,-8.66025,5,0,0,10,-8.46675,5.25,0.235639,55,-8.69473,6.19951,160,160,160,187.181,187.181,0
1,1,-8.66025,5,0,0,11,-8.89245,5.25,2.65233,56,-8.17498,3.9025,160,160,160,187.181,187.181,1
1,1,-8.66025,5,0,0,12,-8.42805,5.25,0.674383,57,-9.11571,6.11021,160,160,160,187.181,187.181,0
1,1,-8.66025,5,0,0,13,-8.93115,5.25,0.338838,58,-9.21758,6.06273,160,160,160,187.181,187.181,0
1,1,-8.66025,5,0,0,14,-8.38935,5.25,2.06916,59,-7.34958,4.68417,160,160,160,160.015,160.015,1
1,1,-8.66025,5,0,0,15,-8.96985,5.25,0.487704,315,-7.63609,7.76443,139,139,139,28.2567,28.2567,1
1,1,-8.66025,5,0,0,16,-8.35065,5.25,2.46762,318,-10.7843,2.20313,129,129,129,17.4489,17.4489,0
1,1,-8.66025,5,0,0,17,-9.00855,5.25,0.718028,321,-6.3326,8.31319,120,120,120,11.9423,11.9423,1
1,1,-8.66025,5,0,0,18,-8.31195,5.25,2.33251,324,-4.97041,2.06308,110,110,110,8.19178,8.19178,1
1,1,-8.66025,5,0,0,19,-9.04725,5.25,2.31597,327,-6.30676,2.72156,134,134,134,21.124,21.124,1
1,1,-8.66025,5,0,0,20,0,0,1.28266,330,-11.3435,3.36197,136,136,136,23.6645,23.6645,0
1,1,-8.66025,5,0,0,21,0,0,1.23313,333,-11.16,3.91843,143,143,143,35.0862,35.0862,1
1,1,-8.66025,5,0,0,22,0,0,1.05819,336,-7.67278,4.31816,160,160,160,187.181,187.181,1
1,1,-8.66025,5,0,0,23,0,0,0.885197,339,-8.76149,7.16659,154,154,154,63.2208,63.2208,0
1,1,-8.66025,5,0,0,24,0,0,1.19395,342,-6.11953,2.42189,127,127,127,16.0751,16.0751,1
1,1,-8.66025,5,0,0,25,0,0,1.44888,345,-10.3899,1.27304,119,119,119,11.5004,11.5004,0
1,1,-8.66025,5,0,0,26,0,0,0.834481,348,-9.74651,8.83381,121,121,121,12.4499,12.4499,0
1,1,-8.66025,5,0,0,27,0,0,1.1016,351,-6.28914,3.18831,139,139,139,27.3278,27.3278,0
1,1,-8.66025,5,0,0,28,0,0,0.928438,354,-7.798,5.83458,160,160,160,187.181,187.181,1
1,1,-8.66025,5,1,120,0,-8.44375,4.875,0.824177,60,-10.9745,5.65946,148,148,148,48.7325,48.7325,1
1,1,-8.66025,5,1,120,1,-8.4244,4.90852,0.167509,61,-12.1721,1.80842,110,110,110,8.07331,8.07331,1
1,1,-8.66025,5,1,120,2,-8.4631,4.84149,0.295629,62,-10.4999,2.662,139,139,139,27.5572,27.5572,1
1,1,-8.66025,5,1,120,3,-8.40505,4.94203,1.38305,63,-8.06213,3.95969,160,160,160,187.181,187.181,0
1,1,-8.66025,5,1,120,4,-8.48245,4.80797,2.57469,64,-7.01526,7.62413,137,137,137,24.6613,24.6613,0
1,1,-8.66025,5,1,120,5,-8.3857,4.97555,2.21301,65,-7.8054,9.84496,108,108,108,7.43043,7.43043,0
1,1,-8.66025,5,1,120,6,-8.50179,4.77446,0.912786,66,-11.1181,5.84744,145,145,145,39.7669,39.7669,0
1,1,-8.66025,5,1,120,7,-8.36635,5.00907,3.04561,67,-4.48085,6.77984,113,113,113,8.9551,8.9551,1
1,1,-8.66025,5,1,120,8,-8.52114,4.74094,1.88999,68,-7.8347,4.1291,160,160,160,187.181,187.181,1
1,1,-8.66025,5,1,120,9,-8.347,5.04258,0.95599,69,-8.45909,3.81699,160,160,160,187.181,187.181,0
1,1,-8.66025,5,1,120,10,-8.54049,4.70743,0.423282,70,-9.78515,4.58215,160,160,160,187.181,187.181,0
1,1,-8.66025,5,1,120,11,-8.32765,5.0761,0.645395,71,-9.8317,5.26019,160,160,160,187.181,187.181,1
1,1,-8.66025,5,1,120,12,-8.55984,4.67391,2.73956,72,-7.47598,4.80632,160,160,160,187.181,187.181,1
1,1,-8.66025,5,1,120,13,-8.3083,5.10961,1.38818,73,-10.1325,7.24827,144,144,144,36.3825,36.3825,0
1,1,-8.66025,5,1,120,14,-8.5792,4.6404,2.6228,74,-7.5138,4.64552,160,160,160,187.181,187.181,1
1,1,-8.66025,5,1,120,15,-8.28895,5.14313,2.86453,316,-7.47499,5.34796,160,160,160,180.454,180.454,1
1,1,-8.66025,5,1,120,16,-8.59855,4.60688,2.82459,319,-5.6981,7.84662,119,119,119,11.5043,11.5043,1
1,1,-8.66025,5,1,120,17,-8.2696,5.17664,0.553949,322,-10.5073,1.01392,115,115,115,9.71607,9.71607,0
1,1,-8.66025,5,1,120,18,-8.6179,4.57337,0.791118,325,-9.47163,1.31271,124,124,124,14.3537,14.3537,0
1,1,-8.66025,5,1,120,19,-8.25025,5.21016,0.821028,328,-9.39161,0.250007,109,109,109,7.83919,7.83919,1
1,1,-8.66025,5,1,120,20,0,0,1.37367,331,-7.16372,1.43074,123,123,123,13.4392,13.4392,1
1,1,-8.66025,5,1,120,21,0,0,0.971213,334,-7.46462,5.10225,160,160,160,187.181,187.181,1
1,1,-8.66025,5,1,120,22,0,0,0.948909,337,-9.68882,6.94458,153,153,153,61.08,61.08,1
1,1,-8.66025,5,1,120,23,0,0,0.995501,340,-7.4704,4.84429,160,160,160,187.181,187.181,0
1,1,-8.66025,5,1,120,24,0,0,1.23096,343,-13.1585,4.6522,113,113,113,9.10438,9.10438,0
1,1,-8.66025,5,1,120,25,0,0,1.45853,346,-7.5056,0.846194,116,116,116,10.1809,10.1809,0
1,1,-8.66025,5,1,120,26,0,0,1.00223,349,-7.48064,4.77975,160,160,160,187.181,187.181,0
1,1,-8.66025,5,1,120,27,0,0,1.09387,352,-7.18943,3.71484,157,157,157,80.6978,80.6978,0
1,1,-8.66025,5,1,120,28,0,0,1.08159,355,-10.3837,5.52795,159,159,159,95.9075,95.9075,1
1,1,-8.66025,5,2,240,0,-8.87676,4.875,2.61175,75,-10.6118,7.92402,129,129,129,17.4022,17.4022,0
1,1,-8.66025,5,2,240,1,-8.85741,4.84149,2.37739,76,-10.1881,9.41741,111,111,111,8.36527,8.36527,0
1,1,-8.66025,5,2,240,2,-8.89611,4.90852,1.4849,77,-8.0937,6.05784,160,160,160,187.181,187.181,0
1,1,-8.66025,5,2,240,3,-8.83806,4.80797,1.34094,78,-5.50105,8.3653,112,112,112,8.61829,8.61829,0
1,1,-8.66025,5,2,240,4,-8.91546,4.94203,1.16235,79,-9.35929,1.10479,122,122,122,12.6752,12.6752,0
1,1,-8.66025,5,2,240,5,-8.81871,4.77446,1.63549,80,-9.8143,3.282,155,155,155,70.691,70.691,0
1,1,-8.66025,5,2,240,6,-8.93481,4.97555,3.06196,81,-11.1542,6.50449,140,140,140,29.2124,29.2124,1
1,1,-8.66025,5,2,240,7,-8.79936,4.74094,2.00916,82,-10.4434,3.59474,152,152,152,56.4976,56.4976,0
1,1,-8.66025,5,2,240,8,-8.95416,5.00907,1.1027,83,-4.88828,7.66771,112,112,112,8.59968,8.59968,1
1,1,-8.66025,5,2,240,9,-8.78001,4.70743,0.232065,84,-7.64154,4.36579,160,160,160,187.181,187.181,1
1,1,-8.66025,5,2,240,10,-8.97351,5.04258,0.659369,85,-7.4857,5.24583,160,160,160,187.181,187.181,1
1,1,-8.66025,5,2,240,11,-8.76066,4.67391,1.10446,86,-7.55432,5.46575,160,160,160,187.181,187.181,0
1,1,-8.66025,5,2,240,12,-8.99286,5.0761,0.0913854,87,-7.46064,3.99379,160,160,160,125.687,125.687,1
1,1,-8.66025,5,2,240,13,-8.74131,4.6404,1.69248,88,-7.7264,7.02812,153,153,153,58.8874,58.8874,0
1,1,-8.66025,5,2,240,14,-9.01221,5.10961,1.31071,89,-9.90534,1.79904,130,130,130,18.5449,18.5449,1
1,1,-8.66025,5,2,240,15,-8.72196,4.60688,0.883341,317,-8.1301,1.02719,121,121,121,12.2622,12.2622,1
1,1,-8.66025,5,2,240,16,-9.03156,5.14313,2.81048,320,-10.9082,5.50887,152,152,152,54.402,54.402,1
1,1,-8.66025,5,2,240,17,-8.70261,4.57337,1.54413,323,-7.88104,5.9126,160,160,160,187.181,187.181,0
1,1,-8.66025,5,2,240,18,-9.05091,5.17664,2.27935,326,-9.21677,6.06316,160,160,160,187.181,187.181,1
1,1,-8.66025,5,2,240,19,-8.68326,4.53985,0.567878,329,-7.33718,1.94997,133,133,133,20.2784,20.2784,1
1,1,-8.66025,5,2,240,20,0,0,1.11654,332,-7.9251,3.86996,160,160,160,160.025,160.025,0
1,1,-8.66025,5,2,240,21,0,0,0.935544,335,-7.64045,5.63246,160,160,160,187.181,187.181,1
1,1,-8.66025,5,2,240,22,0,0,1.21682,338,-13.4761,4.97996,109,109,109,7.80188,7.80188,1
1,1,-8.66025,5,2,240,23,0,0,1.0274,341,-11.925,7.20337,122,122,122,12.8339,12.8339,0
1,1,-8.66025,5,2,240,24,0,0,0.839834,344,-6.01996,5.39781,144,144,144,37.0231,37.0231,1
1,1,-8.66025,5,2,240,25,0,0,0.930385,347,-7.73467,5.76374,160,160,160,187.181,187.181,0
1,1,-8.66025,5,2,240,26,0,0,0.953358,350,-8.72903,6.19803,160,160,160,187.181,187.181,1
1,1,-8.66025,5,2,240,27,0,0,0.866783,353,-8.82594,7.49475,147,147,147,44.1071,44.1071,0
1,1,-8.66025,5,2,240,28,0,0,1.07484,356,-9.81882,5.31262,160,160,160,187.181,187.181,0
1,2,-4.37E-07,10,0,0,0,-4.37E-07,10.25,1.85422,90,-1.19596,9.90165,160,21,21,187.181,187.181,0
1,2,-4.37E-07,10,0,0,1,-0.0387004,10.25,1.70025,91,4.17506,9.70144,118,80,80,10.9681,10.9681,0
1,2,-4.37E-07,10,0,0,2,0.0386996,10.25,1.64493,92,-2.21494,10.0826,153,7,7,59.9614,59.9614,1
1,2,-4.37E-07,10,0,0,3,-0.0774004,10.25,2.16631,93,-1.11202,9.54898,160,17,17,187.181,187.181,0
1,2,-4.37E-07,10,0,0,4,0.0773996,10.25,2.67373,94,-0.677958,8.75508,160,58,58,148.332,148.332,1
1,2,-4.37E-07,10,0,0,5,-0.1161,10.25,2.44483,95,0.823475,9.12714,160,96,96,187.181,187.181,1
1,2,-4.37E-07,10,0,0,6,0.1161,10.25,1.40967,96,-3.94586,10.9102,120,50,50,11.9394,11.9394,1
1,2,-4.37E-07,10,0,0,7,-0.1548,10.25,1.89801,97,4.08892,8.80961,117,45,45,10.4992,10.4992,1
1,2,-4.37E-07,10,0,0,8,0.1548,10.25,0.723571,98,1.8208,12.1359,142,16,16,32.3355,32.3355,1
1,2,-4.37E-07,10,0,0,9,-0.1935,10.25,2.95863,99,-0.991624,5.93668,118,30,30,10.9891,10.9891,0
1,2,-4.37E-07,10,0,0,10,0.1935,10.25,0.0925504,100,0.27863,11.1672,160,57,57,187.181,187.181,1
1,2,-4.37E-07,10,0,0,11,-0.2322,10.25,0.58918,101,-0.711141,10.9666,160,48,48,187.181,187.181,0
1,2,-4.37E-07,10,0,0,12,0.2322,10.25,2.30475,102,-3.50579,6.8781,110,35,35,8.28076,8.28076,0
1,2,-4.37E-07,10,0,0,13,-0.2709,10.25,1.94447,103,-1.19474,9.88777,160,32,32,187.181,187.181,0
1,2,-4.37E-07,10,0,0,14,0.2709,10.25,1.91587,104,-4.16132,8.65682,115,3,3,9.82911,9.82911,1
1,2,-4.37E-07,10,1,120,0,0.216506,9.875,1.97515,105,-0.0762122,12.3181,151,50,50,53.5461,53.5461,0
1,2,-4.37E-07,10,1,120,1,0.235856,9.90851,2.83607,106,1.43547,11.2179,158,95,95,87.4968,87.4968,0
1,2,-4.37E-07,10,1,120,2,0.197156,9.84149,1.68094,107,-1.84041,14.4856,109,17,17,7.68204,7.68204,1
1,2,-4.37E-07,10,1,120,3,0.255206,9.94203,0.00885665,108,-1.67562,8.84994,156,62,62,73.7437,73.7437,1
1,2,-4.37E-07,10,1,120,4,0.177806,9.80797,2.8067,109,2.41689,12.4009,131,120,120,18.9642,18.9642,0
1,2,-4.37E-07,10,1,120,5,0.274556,9.97555,1.6711,110,1.33171,8.5069,156,53,53,76.4426,76.4426,0
1,2,-4.37E-07,10,1,120,6,0.158456,9.77445,1.78488,111,-0.286344,11.1653,160,121,121,187.181,187.181,0
1,2,-4.37E-07,10,1,120,7,0.293906,10.0091,0.149802,112,-1.07723,9.47125,160,135,135,187.181,187.181,0
1,2,-4.37E-07,10,1,120,8,0.139106,9.74094,1.82697,113,2.8994,6.9494,118,69,69,10.8171,10.8171,1
1,2,-4.37E-07,10,1,120,9,0.313256,10.0426,1.44404,114,2.0469,5.90571,112,60,60,8.79206,8.79206,0
1,2,-4.37E-07,10,1,120,10,0.119756,9.70742,2.56515,115,2.8111,9.56506,141,137,137,31.1708,31.1708,1
1,2,-4.37E-07,10,1,120,11,0.332606,10.0761,0.165611,116,-3.17736,8.76299,131,46,46,18.9188,18.9188,0
1,2,-4.37E-07,10,1,120,12,0.100406,9.67391,0.321763,117,-3.73287,8.88954,123,23,23,13.2197,13.2197,1
1,2,-4.37E-07,10,1,120,13,0.351956,10.1096,2.42305,118,1.76877,14.2641,112,108,108,8.61556,8.61556,1
1,2,-4.37E-07,10,1,120,14,0.0810559,9.64039,2.1894,119,1.01794,9.21231,160,18,18,170.86,170.86,0
1,2,-4.37E-07,10,2,240,0,-0.216507,9.875,2.70825,120,-2.30098,12.833,127,68,68,15.7197,15.7197,0
1,2,-4.37E-07,10,2,240,1,-0.197157,9.84149,2.99212,121,-1.07211,10.5391,160,74,74,187.181,187.181,1
1,2,-4.37E-07,10,2,240,2,-0.235857,9.90851,2.69254,122,-1.20047,11.3241,159,52,52,97.5952,97.5952,1
1,2,-4.37E-07,10,2,240,3,-0.177807,9.80797,0.45673,123,0.441386,8.88412,160,30,30,187.181,187.181,1
1,2,-4.37E-07,10,2,240,4,-0.255207,9.94203,2.13239,124,-0.301558,11.1615,160,152,152,187.181,187.181,1
1,2,-4.37E-07,10,2,240,5,-0.158457,9.77445,1.04648,125,-0.15625,6.67981,133,113,113,20.2913,20.2913,0
1,2,-4.37E-07,10,2,240,6,-0.274557,9.97555,3.05305,126,-3.25667,11.3615,129,108,108,17.2102,17.2102,1
1,2,-4.37E-07,10,2,240,7,-0.139107,9.74094,2.88786,127,-1.0293,10.6169,160,102,102,187.181,187.181,1
1,2,-4.37E-07,10,2,240,8,-0.293907,10.0091,1.78254,128,0.0889554,11.1967,160,15,15,187.181,187.181,1
1,2,-4.37E-07,10,2,240,9,-0.119757,9.70742,1.41575,129,0.821546,10.8747,160,54,54,187.181,187.181,1
1,2,-4.37E-07,10,2,240,10,-0.313257,10.0426,2.31649,130,-1.13014,13.66,124,64,64,13.8123,13.8123,1
1,2,-4.37E-07,10,2,240,11,-0.100407,9.67391,0.0130975,131,1.14883,8.9743,160,82,82,129.38,129.38,0
1,2,-4.37E-07,10,2,240,12,-0.332607,10.0761,0.833217,132,0.11001,8.03927,157,23,23,79.7252,79.7252,1
1,2,-4.37E-07,10,2,240,13,-0.0810568,9.64039,2.7372,133,-1.1781,9.7718,160,76,76,187.181,187.181,1
1,2,-4.37E-07,10,2,240,14,-0.351957,10.1096,1.0642,134,0.859893,10.837,160,80,80,187.181,187.181,1
1,3,8.66025,5,0,0,0,8.66025,5.25,1.73113,135,11.1838,4.84189,147,0,0,42.8192,42.8192,0
1,3,8.66025,5,0,0,1,8.62155,5.25,1.80497,136,9.8594,4.95472,160,60,60,187.181,187.181,0
1,3,8.66025,5,0,0,2,8.69895,5.25,1.17123,137,11.9571,6.62585,126,67,67,15.4197,15.4197,0
1,3,8.66025,5,0,0,3,8.58285,5.25,0.120081,138,8.32792,7.36281,148,41,41,49.8072,49.8072,0
1,3,8.66025,5,0,0,4,8.73765,5.25,3.01117,139,8.3538,2.32362,144,109,109,36.1477,36.1477,1
1,3,8.66025,5,0,0,5,8.54415,5.25,0.409554,140,7.00794,8.78884,119,80,80,11.3252,11.3252,1
1,3,8.66025,5,0,0,6,8.77635,5.25,3.02816,141,8.3584,1.58125,130,83,83,18.5825,18.5825,1
1,3,8.66025,5,0,0,7,8.50545,5.25,1.99155,142,5.94692,4.10512,141,57,57,30.7973,30.7973,1
1,3,8.66025,5,0,0,8,8.81505,5.25,0.0352394,143,8.88977,7.36932,148,120,120,50.1117,50.1117,1
1,3,8.66025,5,0,0,9,8.46675,5.25,0.730912,144,6.72088,7.19731,139,8,8,28.7178,28.7178,0
1,3,8.66025,5,0,0,10,8.85375,5.25,0.192423,145,9.13269,6.68164,159,125,125,102.243,102.243,1
1,3,8.66025,5,0,0,11,8.42805,5.25,0.795345,146,5.72472,7.90008,119,10,10,11.3743,11.3743,0
1,3,8.66025,5,0,0,12,8.89245,5.25,0.42399,147,8.12303,6.95466,156,9,9,74.1784,74.1784,0
1,3,8.66025,5,0,0,13,8.38935,5.25,0.86532,148,5.41643,7.78202,117,112,112,10.4084,10.4084,1
1,3,8.66025,5,0,0,14,8.93115,5.25,3.07993,149,8.75958,2.47094,147,144,144,42.7078,42.7078,0
1,3,8.66025,5,1,120,0,8.87676,4.875,2.95668,150,9.89094,5.23225,160,122,122,177.245,177.245,1
1,3,8.66025,5,1,120,1,8.89611,4.90851,0.0303415,151,7.44017,4.12583,160,36,36,135.201,135.201,0
1,3,8.66025,5,1,120,2,8.85741,4.84148,1.21768,152,7.74062,5.7709,160,77,77,187.181,187.181,0
1,3,8.66025,5,1,120,3,8.91546,4.94203,2.75566,153,12.7244,5.46974,119,22,22,11.628,11.628,1
1,3,8.66025,5,1,120,4,8.83806,4.80797,2.40953,154,10.2879,9.25539,112,93,93,8.89158,8.89158,0
